text,label,group_id
There is a minor delay with the bus in the Dahye area since last night.,not_urgent,Transport_not_urgent_0
Il y a un léger retard du bus dans la Dahye depuis la nuit dernière.,not_urgent,Transport_not_urgent_0
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الفردان منذ هذا الصباح.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Verdun mnel sobo7,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in Verdun since this morning.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude à Verdun depuis ce matin.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الحمرا منذ هذا الصباح.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Hamra mnel sobo7,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in Hamra since this morning.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude à Hamra depuis ce matin.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الضاحية منذ قليل.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Dahye men chwaye,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in the Dahye area a short while ago.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude dans la Dahye il y a peu.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد على الأوتوستراد منذ الليلة الماضية.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade 3al autostrade mnel leel,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual on the highway since last night.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude sur l'autoroute depuis la nuit dernière.,not_urgent,Transport_not_urgent_1
انهار الطريق بالكامل وتصطدم السيارات في الأشرفية الآن.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Ashrafieh hala2,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Ashrafieh right now.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Achrafieh en ce moment.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات على الأوتوستراد منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb 3al autostrade mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing on the highway since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents sur l'autoroute depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في الفردان منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Verdun mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Verdun since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Verdun depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في طرابلس منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Tripoli mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Tripoli since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Tripoli depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في الحمرا منذ قليل.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Hamra men chwaye,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Hamra a short while ago.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Hamra il y a peu.,urgent,Roads_urgent_0
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في النبطية منذ هذا الصباح.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Nabatieh mnel sobo7,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Nabatieh since this morning.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Nabatieh depuis ce matin.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في جونيه منذ الليلة الماضية.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Jounieh mnel leel,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Jounieh since last night.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Jounieh depuis la nuit dernière.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في طرابلس منذ قليل.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Tripoli men chwaye,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Tripoli a short while ago.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Tripoli il y a peu.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات بالقرب من الجامع منذ هذا الصباح.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat 3end el jame3 mnel sobo7,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars near the mosque since this morning.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures près de la mosquée depuis ce matin.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في طرابلس الآن.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Tripoli hala2,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Tripoli right now.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Tripoli en ce moment.",urgent,Roads_urgent_1
الطريق مغمور بالمياه ولا يمكن عبوره في الضاحية الآن.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Dahye hala2,urgent,Roads_urgent_2
The road is flooded and impassable in the Dahye area right now.,urgent,Roads_urgent_2
La route est inondée et impraticable dans la Dahye en ce moment.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في الحمرا منذ قليل.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Hamra men chwaye,urgent,Roads_urgent_2
The road is flooded and impassable in Hamra a short while ago.,urgent,Roads_urgent_2
La route est inondée et impraticable à Hamra il y a peu.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في النبطية منذ الأمس.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Nabatieh men embeyra7,urgent,Roads_urgent_2
The road is flooded and impassable in Nabatieh since yesterday.,urgent,Roads_urgent_2
La route est inondée et impraticable à Nabatieh depuis hier.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في برج حمود منذ ساعتين.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Bourj Hammoud men sa3tein,urgent,Roads_urgent_2
The road is flooded and impassable in Bourj Hammoud for the past two hours.,urgent,Roads_urgent_2
La route est inondée et impraticable à Bourj Hammoud depuis deux heures.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في برج حمود منذ هذا الصباح.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Bourj Hammoud mnel sobo7,urgent,Roads_urgent_2
The road is flooded and impassable in Bourj Hammoud since this morning.,urgent,Roads_urgent_2
La route est inondée et impraticable à Bourj Hammoud depuis ce matin.,urgent,Roads_urgent_2
انهار جزء من الجسر ويشكل خطرا مباشرا في جونيه منذ الأمس.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Jounieh men embeyra7,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Jounieh since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Jounieh depuis hier.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في جونيه منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Jounieh mnel leel,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Jounieh since last night.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Jounieh depuis la nuit dernière.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في صيدا منذ ساعتين.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Saida men sa3tein,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Saida for the past two hours.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Saïda depuis deux heures.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في الضاحية منذ الأمس.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Dahye men embeyra7,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in the Dahye area since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat dans la Dahye depuis hier.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في الضاحية منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Dahye mnel leel,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in the Dahye area since last night.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat dans la Dahye depuis la nuit dernière.,urgent,Roads_urgent_3
يوجد شرخ بسيط في الإسفلت في برج حمود منذ هذا الصباح.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Bourj Hammoud mnel sobo7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Bourj Hammoud since this morning.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Bourj Hammoud depuis ce matin.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في صيدا منذ الأمس.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Saida men embeyra7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Saida since yesterday.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Saïda depuis hier.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في الفردان منذ هذا الصباح.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Verdun mnel sobo7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Verdun since this morning.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Verdun depuis ce matin.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في الأشرفية منذ الأمس.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Ashrafieh men embeyra7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Ashrafieh since yesterday.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Achrafieh depuis hier.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في طرابلس منذ ساعتين.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Tripoli men sa3tein,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Tripoli for the past two hours.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Tripoli depuis deux heures.,not_urgent,Roads_not_urgent_0
يوجد حفرة صغيرة غير مزعجة في الحمرا منذ ساعتين.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Hamra men sa3tein,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Hamra for the past two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Hamra depuis deux heures.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في صيدا منذ هذا الصباح.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Saida mnel sobo7,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Saida since this morning.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Saïda depuis ce matin.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في الأشرفية منذ قليل.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Ashrafieh men chwaye,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Ashrafieh a short while ago.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Achrafieh il y a peu.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في الفردان منذ هذا الصباح.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Verdun mnel sobo7,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Verdun since this morning.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Verdun depuis ce matin.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في برج حمود منذ ساعتين.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Bourj Hammoud men sa3tein,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Bourj Hammoud for the past two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Bourj Hammoud depuis deux heures.,not_urgent,Roads_not_urgent_1
لافتة الطريق مائلة قليلا لكنها واضحة في الضاحية منذ قليل.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Dahye men chwaye,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye area a short while ago.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible dans la Dahye il y a peu.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في الفردان منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Verdun mnel leel,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Verdun since last night.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Verdun depuis la nuit dernière.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في الضاحية منذ الأمس.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Dahye men embeyra7,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye area since yesterday.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible dans la Dahye depuis hier.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في برج حمود منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Bourj Hammoud mnel leel,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Bourj Hammoud since last night.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Bourj Hammoud depuis la nuit dernière.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة على الأوتوستراد منذ ساعتين.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a 3al autostrade men sa3tein,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible on the highway for the past two hours.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible sur l'autoroute depuis deux heures.,not_urgent,Roads_not_urgent_2
fi selek kahraba maf9ou3 wa2e3 3al tari2 w 3am yza33e2,urgent,synthetic_0
fi 3atme bel dahye men embeyra7 bass 3ade,not_urgent,synthetic_1
transformer 3am ya3mel sada w fi da5khan tale3 menno,urgent,synthetic_2
streetlight mtfeye bel share3 men youmein bass mesh mistanniyeh 7ada,not_urgent,synthetic_3
sar fi ne3met kahraba bel binaye w rihit 7ar2a wade7a,urgent,synthetic_4
kahraba ma3atle chwaye bel masa bas btrja3,not_urgent,synthetic_5
kabl kahraba maksour w 3am yla2a fi mai,urgent,synthetic_6
fi ta2ye jher fi taghyir bel jadwal el kahraba,not_urgent,synthetic_7
el mahatta ma3andha mazout w fi ezdi7am kbir w khna2,urgent,synthetic_8
mahatta wa7de sakra bass el baaqe fi mazout,not_urgent,synthetic_9
saff sayyarat tawil bel mahatta bas 3am yet7arrak,not_urgent,synthetic_10
fi far2 se3er ghrib bein mahattat bidoun daleel,not_urgent,synthetic_11
el bus ta2akhar sa3a kemle w khalla nnas twa22af bel share3,urgent,synthetic_12
fi ta2khir 3adi bel bus l youm,not_urgent,synthetic_13
el mahatta el ra2iseyye msakkra kellyan,urgent,synthetic_14
khadamet naql msh metwaffra bel weekend,not_urgent,synthetic_15
tari2 mnhadem kellon w sayyarat 3am tenkeb fi,urgent,synthetic_16
fi chi2 sg8ir bel raseef bas mesh khatir,not_urgent,synthetic_17
sar 7ofra kbire bel nos tari2 w 3am tsabbeb 7awades,urgent,synthetic_18
fi chwayet 7ofar bsayta bel tari2 mesh mid3ije,not_urgent,synthetic_19
el tari2 mgha6a bel mai kellyan w mesh 2ader se3ede,urgent,synthetic_20
fi shwayye mai 3al tari2 bas se3eb 3ade,not_urgent,synthetic_21
section mnel tari2 inhaddet kellyan w saar mamnou3 el 3oboor,urgent,synthetic_22
fi crack bsit bel asphalt bas mesh mos re3ib,not_urgent,synthetic_23
lafayet el tari2 khtafet w sayyarat 3am tetlabbak,urgent,synthetic_24
fi lafte wa7de zeele shwaye mesh mzabbta,not_urgent,synthetic_25
kahraba ma2toua3a bel manteka kellha w hiye be2a chi 3 sa3at,urgent,synthetic_26
fi ta7sin bel kahraba mnel jam3iye bas lessa mesh kammel,not_urgent,synthetic_27
tari2 el jame3 feeh 7ofra 3mi2a jiddan w khatira 3al darrajat,urgent,synthetic_28
fi tare2 sg8ir 3ando drob khafife,not_urgent,synthetic_29
sar inqita3 mai kelli bel mabne w nnas ma3andon shi ychrabo,urgent,synthetic_30
fi ta2khir bsit bel wasel mai bas 3ade,not_urgent,synthetic_31
kahraba 2ata3et w kell l 3ede l tebbiye 3attalet,urgent,synthetic_32
fi ta8yir bel sa3at el kahraba l youm,not_urgent,synthetic_33
station benzine sarat khatira la anno fi izdi7am w khna2at,urgent,synthetic_34
el mahatta feeha se3er ghrib chwaye,not_urgent,synthetic_35
tari2 msakkar kellyan mnel flood w mafi 3oboor,urgent,synthetic_36
fi mai wa2fe shwaye bas 3am tenzah,not_urgent,synthetic_37
kahraba 2ata3et bel mostachfa w hal chi khatir jiddan,urgent,synthetic_38
kahraba ma3atle bas bel bet 3ade,not_urgent,synthetic_39
sar 7ades bel tari2 la anno feeh 7ofra ma7jouba,urgent,synthetic_40
fi 7ofra zghire mesh wade7a bel leel,not_urgent,synthetic_41
mahattet naql msakkra w nnas 3aliqin,urgent,synthetic_42
khadamet naql ta2akharet bas raj3et,not_urgent,synthetic_43
transformer feeh khatar 7ari2 w laz call el faydali fawran,urgent,synthetic_44
transformer 3am y3mel sawt ghrib bas 3ade,not_urgent,synthetic_45
kabl kahraba wa2e3 3al tari2 w momken ysabbeb sa3ka,urgent,synthetic_46
kabl kahraba mfakkak chwaye bas maghtti,not_urgent,synthetic_47
tari2 el balad 2ata3 kellyan mnel enhiyar,urgent,synthetic_48
tari2 feeh drob bas fi masar tene,not_urgent,synthetic_49
انقطع سلك الكهرباء وسقط على الطريق وهذا خطر كبير على السيارات,urgent,synthetic_50
يوجد انقطاع كهرباء في الحي منذ ساعتين وهو أمر عادي يتكرر,not_urgent,synthetic_51
حدث عطل في المحول الكهربائي ويخرج منه دخان ورائحة احتراق,urgent,synthetic_52
تم تأخير جدول توزيع الكهرباء بضع ساعات دون أي خطر,not_urgent,synthetic_53
محطة الوقود مغلقة بالكامل ولا يوجد بنزين في المحطات المجاورة,urgent,synthetic_54
هناك طابور طويل في محطة الوقود ولكن الوضع تحت السيطرة,not_urgent,synthetic_55
انهار جزء من الطريق بالكامل ويستحيل عبوره حاليا,urgent,synthetic_56
يوجد شرخ بسيط في الطريق لكنه غير مؤثر على السير,not_urgent,synthetic_57
انقطعت المياه بشكل كامل عن المستشفى وهذا أمر خطير جدا,urgent,synthetic_58
هناك تسريب مياه بسيط في الشارع لكنه غير مقلق,not_urgent,synthetic_59
تعطلت حافلة النقل العام بشكل كامل وتوقفت الخدمة نهائيا,urgent,synthetic_60
تأخرت حافلة النقل العام عن موعدها المعتاد بضع دقائق,not_urgent,synthetic_61
انفجر كابل كهرباء في وسط الشارع ويشكل خطرا مباشرا على المارة,urgent,synthetic_62
يوجد عطل بسيط في إنارة الشارع منذ يومين,not_urgent,synthetic_63
il y a un cable electrique tombe sur la route et c'est tres dangereux,urgent,synthetic_64
il y a une petite coupure de courant dans le quartier depuis une heure,not_urgent,synthetic_65
le transformateur fait de la fumee et sent le brule c'est urgent,urgent,synthetic_66
il y a un retard mineur dans l'horaire d'electricite,not_urgent,synthetic_67
la station essence est fermee et il n'y a pas de carburant nulle part,urgent,synthetic_68
il y a une longue file a la station mais ca avance normalement,not_urgent,synthetic_69
la route s'est effondree completement et c'est impossible de passer,urgent,synthetic_70
il y a une petite fissure sur la route mais rien de grave,not_urgent,synthetic_71
there is a live wire down on the road and it's extremely dangerous,urgent,synthetic_72
power has been out in our building for a bit but it's routine,not_urgent,synthetic_73
the transformer is smoking and smells like it's burning,urgent,synthetic_74
the bus schedule was delayed a few minutes today,not_urgent,synthetic_75
fi cable kahraba w7ad it's fallen 3al street tres dangereux,urgent,synthetic_76
il y a chwayet retard bel bus bas normal 3ade,not_urgent,synthetic_77
the gas station is completely fermee w mafi mazout nulle part,urgent,synthetic_78
petite fuite d'eau bel share3 bas mesh trop grave,not_urgent,synthetic_79
سقط سلك كهرباء مكشوف على طريق جونيه صباح اليوم.,urgent,Electricity_urgent_0
اذا كنت تحب maf9ou3 wa2e3 3al tari2 بجونيه منيل سوبو7,urgent,Electricity_urgent_0
An exposed electrical cable has fallen on the road in Jounieh since this morning.,urgent,Electricity_urgent_0
سقط سلك كهرباء مكشوف على طريق الحمرا منذ فترة.,urgent,Electricity_urgent_0
في سلك كهربا maf9ou3 wa2e3 3al tari2 بالحمرا من chwaye,urgent,Electricity_urgent_0
"Recently, an exposed electrical cable fell onto the road in Hamra.",urgent,Electricity_urgent_0
Un câble électrique nu est tombé récemment sur la route à Hamra.,urgent,Electricity_urgent_0
سقط سلك كهرباء مكشوف على طريق طرابلس منذ ساعتين.,urgent,Electricity_urgent_0
في سلك كهربا مافيو3 و2ي3 على الطري2 بطرابلس من صحتين,urgent,Electricity_urgent_0
An exposed electrical cable fell on the road to Tripoli two hours ago.,urgent,Electricity_urgent_0
Un câble électrique nu est tombé sur la route à Tripoli il y a deux heures.,urgent,Electricity_urgent_0
سقط سلك كهرباء مكشوف على طريق زحلة قبل ساعتين.,urgent,Electricity_urgent_0
في سلك كهربا ماف9و3 و2ي3 عالطري2 بزحلة من صحتين,urgent,Electricity_urgent_0
An exposed electrical cable fell on the road in Zahle two hours ago.,urgent,Electricity_urgent_0
Un câble électrique nu est tombé sur la route à Zahlé il y a deux heures.,urgent,Electricity_urgent_0
سقط سلك كهرباء مكشوف على طريق النبطية صباح اليوم.,urgent,Electricity_urgent_0
إذا أردت أن تقرأ maf9ou3 wa2e3 3al tari2 بالنبطية منيل sobo7,urgent,Electricity_urgent_0
An exposed electrical cable has fallen on the Nabatieh road since this morning.,urgent,Electricity_urgent_0
Un câble électrique dénudé est tombé sur la route de Nabatieh depuis ce matin.,urgent,Electricity_urgent_0
عطل في المحولة الكهربائية والدخان يتصاعد منه في جونيه منذ فترة.,urgent,Electricity_urgent_1
في محول 3am ياميل صدى و حكاية3 منو دخان بجونيه من شواي,urgent,Electricity_urgent_1
"Not long ago, a transformer malfunctioned and released smoke in Jounieh.",urgent,Electricity_urgent_1
Un transformateur est tombé en panne et a libéré de la fumée récemment à Jounieh.,urgent,Electricity_urgent_1
عطل في المحولة الكهربائية والدخان يتصاعد منه في برج حمود منذ صباح اليوم.,urgent,Electricity_urgent_1
في محول 3 صباحا ياميل صدى و حكاية3 منو د5خان ببرج حمود منال صبو7,urgent,Electricity_urgent_1
A transformer is malfunctioning and emitting smoke in Bourj Hammoud since this morning.,urgent,Electricity_urgent_1
عطل في المحولة الكهربائية والدخان يتصاعد منه في صيدا الآن.,urgent,Electricity_urgent_1
في محول 3 صباحا ياميل صدى و حكاية3 منو د5خان بالسيدة هلا2,urgent,Electricity_urgent_1
A transformer is malfunctioning and currently emitting smoke in Saida.,urgent,Electricity_urgent_1
Un transformateur est en panne et dégage actuellement de la fumée à Saïda.,urgent,Electricity_urgent_1
عطل في المحولة الكهربائية والدخان يتصاعد منه في الحمرا منذ صباح اليوم.,urgent,Electricity_urgent_1
في محول 3 صباحا ياميل صدى و حكاية3 منو د5خان بالحمرا منيل سوبو7,urgent,Electricity_urgent_1
A transformer is malfunctioning and emitting smoke in Hamra since this morning.,urgent,Electricity_urgent_1
عطل في المحولة الكهربائية والدخان يتصاعد منه في الأشرفية منذ ساعتين.,urgent,Electricity_urgent_1
في محول 3am ياميل صدى و حكاية3 منو د5خان بالأشرفية من صحتين,urgent,Electricity_urgent_1
A transformer is malfunctioning and has been emitting smoke in Achrafieh for two hours.,urgent,Electricity_urgent_1
اندلع حريق صغير بسبب ماس كهربائي في زحلة منذ الليلة الماضية.,urgent,Electricity_urgent_2
سار حاري2 صغير ب ساب عطال كهربا بزحلة منال ليل,urgent,Electricity_urgent_2
A small fire broke out due to an electrical fault in Zahle since yesterday evening.,urgent,Electricity_urgent_2
Un petit incendie s'est déclaré à cause d'une panne de courant à Zahlé depuis hier soir.,urgent,Electricity_urgent_2
اندلع حريق بسيط في صيدا، صباح اليوم، بسبب ماس كهربائي.,urgent,Electricity_urgent_2
سار حاري2 صغير ب ساب عطال كهربا بالسيدة منيل سوبو7,urgent,Electricity_urgent_2
A small fire broke out following an electrical outage in Saida since this morning.,urgent,Electricity_urgent_2
Un petit incendie s'est déclaré suite à une panne d'électricité à Saïda depuis ce matin.,urgent,Electricity_urgent_2
اندلع حريق صغير بسبب ماس كهربائي في برج حمود قبل ساعتين.,urgent,Electricity_urgent_2
سار حاري2 صغير ب ساب عطال كهربا ببرج حمود من صحيتين,urgent,Electricity_urgent_2
A small fire broke out following a power outage in Bourj Hammoud two hours ago.,urgent,Electricity_urgent_2
Un petit incendie s'est déclaré suite à une panne de courant à Bourj Hammoud il y a deux heures.,urgent,Electricity_urgent_2
اندلع منذ قليل حريق بسيط بسبب ماس كهربائي في النبطية.,urgent,Electricity_urgent_2
سار حاري2 صغير ب ساب عطال كهربا بالنبطية من شواي,urgent,Electricity_urgent_2
"Recently, a small fire broke out following an electrical outage in Nabatieh.",urgent,Electricity_urgent_2
Un petit incendie s'est récemment déclaré suite à une panne d'électricité à Nabatieh.,urgent,Electricity_urgent_2
