text,label,group_id
There is a minor delay with the bus in the Dahye area since last night.,not_urgent,Transport_not_urgent_0
Il y a un léger retard du bus dans la Dahye depuis la nuit dernière.,not_urgent,Transport_not_urgent_0
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الفردان منذ هذا الصباح.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Verdun mnel sobo7,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in Verdun since this morning.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude à Verdun depuis ce matin.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الحمرا منذ هذا الصباح.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Hamra mnel sobo7,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in Hamra since this morning.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude à Hamra depuis ce matin.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد في الضاحية منذ قليل.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade bel Dahye men chwaye,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in the Dahye area a short while ago.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude dans la Dahye il y a peu.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلة نهاية الأسبوع كالمعتاد على الأوتوستراد منذ الليلة الماضية.,not_urgent,Transport_not_urgent_1
khadamet naql msh metwaffra bel weekend bas 3ade 3al autostrade mnel leel,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual on the highway since last night.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude sur l'autoroute depuis la nuit dernière.,not_urgent,Transport_not_urgent_1
انهار الطريق بالكامل وتصطدم السيارات في الأشرفية الآن.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Ashrafieh hala2,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Ashrafieh right now.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Achrafieh en ce moment.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات على الأوتوستراد منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb 3al autostrade mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing on the highway since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents sur l'autoroute depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في الفردان منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Verdun mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Verdun since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Verdun depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في طرابلس منذ الليلة الماضية.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Tripoli mnel leel,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Tripoli since last night.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Tripoli depuis la nuit dernière.,urgent,Roads_urgent_0
انهار الطريق بالكامل وتصطدم السيارات في الحمرا منذ قليل.,urgent,Roads_urgent_0
tari2 mnhadem kellyan w sayyarat 3am tenkeb bel Hamra men chwaye,urgent,Roads_urgent_0
The road has completely collapsed and cars are crashing in Hamra a short while ago.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont des accidents à Hamra il y a peu.,urgent,Roads_urgent_0
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في النبطية منذ هذا الصباح.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Nabatieh mnel sobo7,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Nabatieh since this morning.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Nabatieh depuis ce matin.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في جونيه منذ الليلة الماضية.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Jounieh mnel leel,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Jounieh since last night.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Jounieh depuis la nuit dernière.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في طرابلس منذ قليل.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Tripoli men chwaye,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Tripoli a short while ago.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Tripoli il y a peu.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات بالقرب من الجامع منذ هذا الصباح.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat 3end el jame3 mnel sobo7,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars near the mosque since this morning.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures près de la mosquée depuis ce matin.",urgent,Roads_urgent_1
يوجد حفرة عميقة في منتصف الطريق وخطيرة على السيارات في طرابلس الآن.,urgent,Roads_urgent_1
fi 7ofra 3mi2a bel nos tari2 w khatira 3al sayyarat bel Tripoli hala2,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Tripoli right now.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Tripoli en ce moment.",urgent,Roads_urgent_1
الطريق مغمور بالمياه ولا يمكن عبوره في الضاحية الآن.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Dahye hala2,urgent,Roads_urgent_2
The road is flooded and impassable in the Dahye area right now.,urgent,Roads_urgent_2
La route est inondée et impraticable dans la Dahye en ce moment.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في الحمرا منذ قليل.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Hamra men chwaye,urgent,Roads_urgent_2
The road is flooded and impassable in Hamra a short while ago.,urgent,Roads_urgent_2
La route est inondée et impraticable à Hamra il y a peu.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في النبطية منذ الأمس.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Nabatieh men embeyra7,urgent,Roads_urgent_2
The road is flooded and impassable in Nabatieh since yesterday.,urgent,Roads_urgent_2
La route est inondée et impraticable à Nabatieh depuis hier.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في برج حمود منذ ساعتين.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Bourj Hammoud men sa3tein,urgent,Roads_urgent_2
The road is flooded and impassable in Bourj Hammoud for the past two hours.,urgent,Roads_urgent_2
La route est inondée et impraticable à Bourj Hammoud depuis deux heures.,urgent,Roads_urgent_2
الطريق مغمور بالمياه ولا يمكن عبوره في برج حمود منذ هذا الصباح.,urgent,Roads_urgent_2
el tari2 mgha6a bel mai w mesh 2ader el 3oboor bel Bourj Hammoud mnel sobo7,urgent,Roads_urgent_2
The road is flooded and impassable in Bourj Hammoud since this morning.,urgent,Roads_urgent_2
La route est inondée et impraticable à Bourj Hammoud depuis ce matin.,urgent,Roads_urgent_2
انهار جزء من الجسر ويشكل خطرا مباشرا في جونيه منذ الأمس.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Jounieh men embeyra7,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Jounieh since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Jounieh depuis hier.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في جونيه منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Jounieh mnel leel,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Jounieh since last night.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Jounieh depuis la nuit dernière.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في صيدا منذ ساعتين.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Saida men sa3tein,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in Saida for the past two hours.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Saïda depuis deux heures.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في الضاحية منذ الأمس.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Dahye men embeyra7,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in the Dahye area since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat dans la Dahye depuis hier.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطرا مباشرا في الضاحية منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 mnel jiser w saar khatar mbacher bel Dahye mnel leel,urgent,Roads_urgent_3
Part of the bridge has collapsed and poses an immediate danger in the Dahye area since last night.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat dans la Dahye depuis la nuit dernière.,urgent,Roads_urgent_3
يوجد شرخ بسيط في الإسفلت في برج حمود منذ هذا الصباح.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Bourj Hammoud mnel sobo7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Bourj Hammoud since this morning.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Bourj Hammoud depuis ce matin.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في صيدا منذ الأمس.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Saida men embeyra7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Saida since yesterday.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Saïda depuis hier.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في الفردان منذ هذا الصباح.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Verdun mnel sobo7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Verdun since this morning.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Verdun depuis ce matin.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في الأشرفية منذ الأمس.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Ashrafieh men embeyra7,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Ashrafieh since yesterday.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Achrafieh depuis hier.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الإسفلت في طرابلس منذ ساعتين.,not_urgent,Roads_not_urgent_0
fi crack bsit bel asphalt bel Tripoli men sa3tein,not_urgent,Roads_not_urgent_0
There is a minor crack in the asphalt in Tripoli for the past two hours.,not_urgent,Roads_not_urgent_0
Il y a une petite fissure dans l'asphalte à Tripoli depuis deux heures.,not_urgent,Roads_not_urgent_0
يوجد حفرة صغيرة غير مزعجة في الحمرا منذ ساعتين.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Hamra men sa3tein,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Hamra for the past two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Hamra depuis deux heures.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في صيدا منذ هذا الصباح.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Saida mnel sobo7,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Saida since this morning.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Saïda depuis ce matin.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في الأشرفية منذ قليل.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Ashrafieh men chwaye,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Ashrafieh a short while ago.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Achrafieh il y a peu.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في الفردان منذ هذا الصباح.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Verdun mnel sobo7,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Verdun since this morning.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Verdun depuis ce matin.,not_urgent,Roads_not_urgent_1
يوجد حفرة صغيرة غير مزعجة في برج حمود منذ ساعتين.,not_urgent,Roads_not_urgent_1
fi 7ofra sghire mesh mez3ije bel Bourj Hammoud men sa3tein,not_urgent,Roads_not_urgent_1
"There is a small, non-disruptive pothole in Bourj Hammoud for the past two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule sans gravité à Bourj Hammoud depuis deux heures.,not_urgent,Roads_not_urgent_1
لافتة الطريق مائلة قليلا لكنها واضحة في الضاحية منذ قليل.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Dahye men chwaye,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye area a short while ago.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible dans la Dahye il y a peu.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في الفردان منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Verdun mnel leel,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Verdun since last night.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Verdun depuis la nuit dernière.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في الضاحية منذ الأمس.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Dahye men embeyra7,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye area since yesterday.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible dans la Dahye depuis hier.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة في برج حمود منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a bel Bourj Hammoud mnel leel,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Bourj Hammoud since last night.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Bourj Hammoud depuis la nuit dernière.,not_urgent,Roads_not_urgent_2
لافتة الطريق مائلة قليلا لكنها واضحة على الأوتوستراد منذ ساعتين.,not_urgent,Roads_not_urgent_2
lafte tari2 mayle chwaye bas wade7a 3al autostrade men sa3tein,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible on the highway for the past two hours.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible sur l'autoroute depuis deux heures.,not_urgent,Roads_not_urgent_2
